registry_id,primary_name,location_address,city_name,county_name,fips_code,state_code,postal_code,latitude83,longitude83,huc8_code,accuracy_value,collect_mth_desc,ref_point_desc,create_date,update_date,last_reported_date,fac_url,pgm_sys_id,pgm_sys_acrnm,interest_type,program_url,pgm_report_url,public_ind,active_status,federal_agency_name,huc_12,federal_land_ind,fed_facility_code,epa_region_code,key_field,pwsid,facility_id,state_reported,state_intersection
110050896722,BLACK BEAR CASINO,1785 MN-210,CARLTON,CARLTON,27017,MN,55718,46.663571999999995,-92.480159,04010201,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T21:42:44Z,2020-05-10T12:49:46Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110050896722,050594009,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,INACTIVE,NA,NA,NA,N,NA,SFDW050594009,050594009,NA,05,MN
110047806102,SQUAXIN CONSOLIDATED WATER SYSTEM,SE KLAH CHE MIN DR,SHELTON,MASON,53045,WA,98584,47.122509,-123.08044,17110019,353,INTERPOLATION-PHOTO,FACILITY CENTROID,2012-10-26T18:51:25Z,2020-05-10T12:40:16Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110047806102,105300146 179,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,10,SFDW105300146 179,105300146,179,10,WA
110047806102,SQUAXIN CONSOLIDATED WATER SYSTEM,SE KLAH CHE MIN DR,SHELTON,MASON,53045,WA,98584,47.122509,-123.08044,17110019,353,INTERPOLATION-PHOTO,FACILITY CENTROID,2012-10-26T18:51:25Z,2020-05-10T12:39:23Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110047806102,105300146 3100041,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,10,SFDW105300146 3100041,105300146,3100041,10,WA
110053893943,AUTOZONE AT PLANT CITY #3825-AUTO ZONE,"123 S FRONT STREET, DEPT. 8350",MEMPHIS,HILLS,NA,TN,38103,35.14185,-90.05554,08010100,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T17:10:42Z,2020-05-10T12:47:41Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110053893943,FL6296326,SFDW,TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWFL6296326,FL6296326,NA,FL,TN
110063367574,LDS EVERGREEN-CHLORINATOR FOR WELL,168 N JOHNSTON RD STE 301,DALLAS,JEFFERSON,NA,GA,30132,33.92556,-84.84264999999999,03150104,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-01-30T10:37:53Z,2020-05-10T12:40:59Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063367574,CO0230800,SFDW,TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWCO0230800,CO0230800,NA,CO,GA
110041990432,BONNEVILLE DAM USACE,DAM RD,CASCADE LOCKS,HOOD RIVER,41027,OR,97014,45.6402,-121.9452,17080001,NA,UNKNOWN,NA,2012-10-27T15:21:55Z,2020-05-10T12:40:42Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041990432,WA5340051 2184,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,170701051204,NA,NA,10,SFDWWA5340051 2184,WA5340051,2184,WA,OR
110041990432,BONNEVILLE DAM USACE,DAM RD,CASCADE LOCKS,HOOD RIVER,41027,OR,97014,45.6402,-121.9452,17080001,NA,UNKNOWN,NA,2012-10-27T15:21:55Z,2020-05-10T12:51:39Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041990432,WA5340051 2185,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,170701051204,NA,NA,10,SFDWWA5340051 2185,WA5340051,2185,WA,OR
110058743294,OUTBOARD BOATING CLUB OF EVANSVILLE,17200 OLD HENDERSON RD,EVANSVILLE,VANDERBURGH,082,IN,47720,37.828877,-87.662122,05140202,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-27T01:31:21Z,2020-05-10T12:49:38Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110058743294,IN2820002,SFDW,TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,051402020602,NA,N,NA,SFDWIN2820002,IN2820002,NA,IN,KY
110047806102,SQUAXIN CONSOLIDATED WATER SYSTEM,SE KLAH CHE MIN DR,SHELTON,MASON,53045,WA,98584,47.122509,-123.08044,17110019,353,INTERPOLATION-PHOTO,FACILITY CENTROID,2012-10-26T18:51:25Z,2020-05-10T12:52:05Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110047806102,105300146 944,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,10,SFDW105300146 944,105300146,944,10,WA
110063367574,LDS EVERGREEN-CHLORINATOR FOR WELL,168 N JOHNSTON RD STE 301,DALLAS,JEFFERSON,NA,GA,30132,33.92556,-84.84264999999999,03150104,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:04:20Z,2020-05-10T12:39:34Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063367574,CO0230800 21186,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWCO0230800 21186,CO0230800,21186,CO,GA
110013168614,LARRET MHP-LARRET M.H.P.,"3500 PIEDMONT ROAD, SUITE 330",ATLANTA,HILLS,NA,GA,30305,33.84948,-84.37666,03130001,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-30T19:01:49Z,2020-05-10T12:48:47Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110013168614,FL6292653,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWFL6292653,FL6292653,NA,FL,GA
110053893943,AUTOZONE AT PLANT CITY #3825-AUTO ZONE,"123 S FRONT STREET, DEPT. 8350",MEMPHIS,HILLS,NA,TN,38103,35.14185,-90.05554,08010100,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T12:25:19Z,2020-05-10T12:40:50Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110053893943,FL6296326 374386296326,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWFL6296326 374386296326,FL6296326,374386296326,FL,TN
110071196500,INTERCON ENERGY SERVICES-YO751,2109 SUGAR WOODS DR,LONG LAKE,NA,NA,MN,55356,44.991879999999995,-93.577559,07010206,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2022-01-27T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071196500,WI1131320 4T,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,NA,NA,NA,NA,NA,05,SFDWWI1131320 4T,WI1131320,4T,WI,MN
110051831728,NJ Y CEDAR LAKE  NAH JEE CAMPS-WELL 3 TREATMENT,21 PLYMOUTH ST,FAIRFIELD,PIKE,34013,NJ,07004,40.86971,-74.31159,02030103,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T03:50:18Z,2020-05-10T12:48:16Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051831728,PA2520405,SFDW,TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA2520405,PA2520405,NA,PA,NJ
110051831728,NJ Y CEDAR LAKE  NAH JEE CAMPS-WELL 3 TREATMENT,21 PLYMOUTH ST,FAIRFIELD,PIKE,34013,NJ,07004,40.86971,-74.31159,02030103,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:03:47Z,2020-05-10T12:40:53Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051831728,PA2520405 303,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,02,SFDWPA2520405 303,PA2520405,303,PA,NJ
110012085304,EATON CREEK GOLF CLUB,5300 N FEATHER VALLEY RD,FREMONT,STEUBEN,18151,IN,46737,41.71998,-84.95679,04050001,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2002-05-09T12:00:51Z,2002-05-09T12:00:51Z,1998-07-08T00:00:00Z,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012085304,PWS2760915,STATE,DRINKING WATER PROGRAM,NA,no data yet,Y,NA,NA,NA,NA,N,05,STATEPWS2760915,PWS2760915,NA,PW,IN
110010217522,COUNTRY CLUB APTS-TANK BUILDING,350 SPARTA AVE,SPARTA,LUZERNE,42079,NJ,07871,41.036269999999995,-74.66924999999999,02040105,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T16:12:27Z,2020-05-10T12:51:42Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010217522,PA2400110 301,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,02,SFDWPA2400110 301,PA2400110,301,PA,NJ
110051831728,NJ Y CEDAR LAKE  NAH JEE CAMPS-WELL 3 TREATMENT,21 PLYMOUTH ST,FAIRFIELD,PIKE,34013,NJ,07004,40.86971,-74.31159,02030103,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T11:39:56Z,2020-05-10T12:52:22Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110051831728,PA2520405 301,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,02,SFDWPA2520405 301,PA2520405,301,PA,NJ
110033177201,TALKING STICK GOLF COURSE AND CASINO ARIZONA T2,10005 EAST OSBORNE ROAD,SCOTTSDALE,MARICOPA,04013,AZ,85256-4019,33.487741,-111.865283,15060106,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2008-02-25T14:06:51Z,NA,2008-02-25T14:06:51Z,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033177201,090400703,STATE,DRINKING WATER PROGRAM,NA,no data yet,Y,NA,NA,NA,NA,NA,09,STATE090400703,090400703,NA,09,AZ
110008619281,HECLA WATER ASSN-COAL GROVE PWS,ST RTE 7,PROCTORVILLE,LAWRENCE,39087,OH,45669,38.49734,-82.3053,05090101,250,INTERPOLATION-MAP,CENTER OF A FACILITY OR STATION,2002-10-31T12:51:15Z,2020-05-10T12:49:34Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008619281,OH4400303,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,INACTIVE,NA,NA,NA,N,NA,SFDWOH4400303,OH4400303,NA,OH,WV
110002595022,FIREBIRD INTERNATIONAL RACEWAY,20000 S MARICOPA RD,CHANDLER,MARICOPA,04013,AZ,85226,33.269874,-111.969523,15050100,23,INTERPOLATION-PHOTO,CENTER OF FACILITY,2008-01-17T16:41:35Z,NA,2008-01-17T16:41:35Z,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002595022,090400267,STATE,DRINKING WATER PROGRAM,NA,no data yet,Y,NA,NA,NA,NA,NA,09,STATE090400267,090400267,NA,09,AZ
110000954913,AQUA PA BRISTOL,NA,BRISTOL,BUCKS,42017,PA,19007,40.09647,-74.85285999999999,02040201,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-31T13:29:31Z,2020-05-10T12:54:15Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000954913,PA1090001,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,020402010407,NA,N,NA,SFDWPA1090001,PA1090001,NA,PA,NJ
110012943093,CHI CHIL TAH BOARDING SCHOOL - BIA-TP FOR WELL IN BLDG 647,301 WEST HILL STREET,GALLUP,MCKINLEY COUNTY,35031,NM,87301,35.525039,-108.742715,15020006,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T18:09:28Z,2020-05-10T12:40:31Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012943093,093534005 3534005TP003,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,06,SFDW093534005 3534005TP003,093534005,3534005TP003,09,NM
110012950985,CUYAMACA WATER SYSTEM,MARY BOBB DR SE AND SA-SADA WA DR SE,OLYMPIA,THURSTON,53067,WA,98513,47.026665,-122.687786,17110019,177,INTERPOLATION-PHOTO,FACILITY CENTROID,2002-10-30T18:12:49Z,2020-05-10T12:50:49Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012950985,105300089,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDW105300089,105300089,NA,10,WA
110008619281,HECLA WATER ASSN-COAL GROVE PWS,ST RTE 7,PROCTORVILLE,LAWRENCE,39087,OH,45669,38.49734,-82.3053,05090101,250,INTERPOLATION-MAP,CENTER OF A FACILITY OR STATION,2012-10-27T15:22:57Z,2020-05-10T12:38:59Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008619281,OH4400303 4543,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDWOH4400303 4543,OH4400303,4543,OH,WV
110012943093,CHI CHIL TAH BOARDING SCHOOL - BIA-TP FOR WELL IN BLDG 647,301 WEST HILL STREET,GALLUP,MCKINLEY COUNTY,35031,NM,87301,35.525039,-108.742715,15020006,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-30T18:11:08Z,2020-05-10T12:43:37Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012943093,093534005,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,Y,NA,SFDW093534005,093534005,NA,09,NM
110033177201,TALKING STICK GOLF COURSE AND CASINO ARIZONA T2,10005 EAST OSBORNE ROAD,SCOTTSDALE,MARICOPA,04013,AZ,85256-4019,33.487741,-111.865283,15060106,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033177201,090400707 0400707TP001,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,09,SFDW090400707 0400707TP001,090400707,0400707TP001,09,AZ
110012943093,CHI CHIL TAH BOARDING SCHOOL - BIA-TP FOR WELL IN BLDG 647,301 WEST HILL STREET,GALLUP,MCKINLEY COUNTY,35031,NM,87301,35.525039,-108.742715,15020006,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T18:09:28Z,2020-05-10T12:40:31Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012943093,093534005 3534005TP004,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,06,SFDW093534005 3534005TP004,093534005,3534005TP004,09,NM
110012947847,MALOTT WATER SYSTEM,MALOTT HUD RD,OKANOGAN,OKANOGAN,53047,WA,98840,48.279554999999995,-119.701903,17020006,345,INTERPOLATION-PHOTO,FACILITY CENTROID,2002-10-30T18:12:06Z,2020-05-10T12:51:04Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012947847,105300033,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDW105300033,105300033,NA,10,WA
110070781758,EWELLIX-TREATMENT PLANT 002,3916 NORTH POTSDAM AVENUE #2512,SIOUX FALLS,NA,NA,SD,57104,43.59046,-96.69493,10170203,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070781758,MI2027150,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWMI2027150,MI2027150,NA,MI,SD
110033177201,TALKING STICK GOLF COURSE AND CASINO ARIZONA T2,10005 EAST OSBORNE ROAD,SCOTTSDALE,MARICOPA,04013,AZ,85256-4019,33.487741,-111.865283,15060106,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033177201,090400707 0400707TP002,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,09,SFDW090400707 0400707TP002,090400707,0400707TP002,09,AZ
110070781758,EWELLIX-TREATMENT PLANT 002,3916 NORTH POTSDAM AVENUE #2512,SIOUX FALLS,NA,NA,SD,57104,43.59046,-96.69493,10170203,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070781758,MI2027150 19945,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,08,SFDWMI2027150 19945,MI2027150,19945,MI,SD
110052668083,DG STORE #18539-WELL,100 MISSION RDG,GOODLETTSVILLE,NA,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T12:15:23Z,2020-05-10T12:42:05Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110052668083,PA5650500,SFDW,TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA5650500,PA5650500,NA,PA,TN
110012947847,MALOTT WATER SYSTEM,MALOTT HUD RD,OKANOGAN,OKANOGAN,53047,WA,98840,48.279554999999995,-119.701903,17020006,345,INTERPOLATION-PHOTO,FACILITY CENTROID,2012-10-26T18:04:51Z,2020-05-10T12:39:49Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012947847,105300033 77,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,10,SFDW105300033 77,105300033,77,10,WA
110012950985,CUYAMACA WATER SYSTEM,MARY BOBB DR SE AND SA-SADA WA DR SE,OLYMPIA,THURSTON,53067,WA,98513,47.026665,-122.687786,17110019,177,INTERPOLATION-PHOTO,FACILITY CENTROID,2012-10-26T18:21:21Z,2020-05-10T12:46:24Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012950985,105300089 26,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,10,SFDW105300089 26,105300089,26,10,WA
110010217522,COUNTRY CLUB APTS-TANK BUILDING,350 SPARTA AVE,SPARTA,LUZERNE,42079,NJ,07871,41.036269999999995,-74.66924999999999,02040105,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2002-10-31T13:27:28Z,2020-05-10T12:50:56Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010217522,PA2400110,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA2400110,PA2400110,NA,PA,NJ
110033177201,TALKING STICK GOLF COURSE AND CASINO ARIZONA T2,10005 EAST OSBORNE ROAD,SCOTTSDALE,MARICOPA,04013,AZ,85256-4019,33.487741,-111.865283,15060106,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2020-05-10T00:00:00Z,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033177201,090400707 0400707TP003,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,09,SFDW090400707 0400707TP003,090400707,0400707TP003,09,AZ
110052668083,DG STORE #18539-WELL,100 MISSION RDG,GOODLETTSVILLE,NA,NA,TN,37072,36.30968,-86.69923,05130202,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-26T17:44:55Z,2020-05-10T12:40:10Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110052668083,PA5650500 01T,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,04,SFDWPA5650500 01T,PA5650500,01T,PA,TN
110052845169,LIL BIT RESTAURANT-SOFTENER,4293 CREEK ROAD,ANDOVER,CRAWFORD,42039,OH,44003,41.63399,-80.6243,05030102,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:03:29Z,2020-05-10T12:45:01Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110052845169,PA6201089 300,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,05,SFDWPA6201089 300,PA6201089,300,PA,OH
110052845169,LIL BIT RESTAURANT-SOFTENER,4293 CREEK ROAD,ANDOVER,CRAWFORD,42039,OH,44003,41.63399,-80.6243,05030102,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T12:40:08Z,2022-01-27T17:16:05Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110052845169,PA6201089,SFDW,TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA6201089,PA6201089,NA,PA,OH
110010186789,HILLENDALE-ON-THE-DELAWARE-NEW BUILDING TP,4474 SECOND TER,BANGOR,NORTHAMPTON,42095,PA,18013,40.775929999999995,-75.14153,02040105,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2012-10-27T11:24:09Z,2020-05-10T12:38:44Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010186789,PA3480026 300,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,03,SFDWPA3480026 300,PA3480026,300,PA,NJ
110010588514,QUINAULT OLYMPIC PARK TRAILER COURT,6284 U.S. HIGHWAY 101,AMANDA PARK,GRAYS HARBOR,53027,WA,98526,47.461310999999995,-123.914375,17100102,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2012-10-26T18:23:00Z,2020-05-10T12:46:40Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010588514,105300086 218509,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,171001020408,NA,NA,10,SFDW105300086 218509,105300086,218509,10,WA
110048827203,SAINT ANNES HOME-WATERTREATROOM,3952 COLUMBIA AVENUE,COLUMBIA,NA,NA,PA,17512,42.036111,-76.447778,02050103,NA,NA,NA,2012-10-26T14:22:51Z,2020-05-10T12:46:08Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110048827203,PA7360008 300,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,INACTIVE,NA,NA,NA,NA,03,SFDWPA7360008 300,PA7360008,300,PA,NY
110010186789,HILLENDALE-ON-THE-DELAWARE-NEW BUILDING TP,4474 SECOND TER,BANGOR,NORTHAMPTON,42095,PA,18013,40.775929999999995,-75.14153,02040105,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2002-10-31T13:25:07Z,2020-05-10T12:54:22Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010186789,PA3480026,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWPA3480026,PA3480026,NA,PA,NJ
110010588514,QUINAULT OLYMPIC PARK TRAILER COURT,6284 U.S. HIGHWAY 101,AMANDA PARK,GRAYS HARBOR,53027,WA,98526,47.461310999999995,-123.914375,17100102,50,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,2002-10-30T18:12:47Z,2020-05-10T12:49:27Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110010588514,105300086,SFDW,COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,171001020408,NA,N,NA,SFDW105300086,105300086,NA,10,WA
110063334583,LDS JOSEPH-CHLORINATOR FOR WELL,168 N JOHNSTON STE 301,DALLAS,HUERFANO,NA,GA,30132,33.92556,-84.84264999999999,03150104,30,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,2015-02-04T07:03:41Z,2020-05-10T12:45:17Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110063334583,CO0228566 21145,SFDW,WATER TREATMENT PLANT,NA,no data yet,Y,ACTIVE,NA,NA,NA,NA,04,SFDWCO0228566 21145,CO0228566,21145,CO,GA
110028047860,VANSYCLE WIND PROJECT,DUROC RD,ATHENA,UMATILLA,41059,OR,97813,45.924541,-118.628687,17070102,180,INTERPOLATION-PHOTO,FACILITY CENTROID,2015-01-30T10:39:39Z,2020-05-10T12:54:11Z,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110028047860,WA5300595,SFDW,NON-TRANSIENT NON-COMMUNITY WATER SYSTEM,NA,no data yet,Y,ACTIVE,NA,NA,NA,N,NA,SFDWWA5300595,WA5300595,NA,WA,OR
